"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","num_collisions","slp","visib","wdsp","gust","prcp","sndp","fog"
"132",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,53.9,38.8,173,1011.5,9.9,4.8,18.1,0,999.9,0
"133",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,50.6,24.8,191,1015.2,10,7.3,24.1,0.05,999.9,0
"134",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2020,52,22,212,1023.8,10,5.2,17.1,0,999.9,0
"135",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,57.1,29.5,171,1024.6,10,2.3,999.9,0,999.9,0
"136",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020,69.7,54.8,242,1014.4,9.9,3.6,15,0.03,999.9,0
"137",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020,70.5,53.4,217,1014.9,9.7,3.6,18.1,0.05,999.9,0
"138",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2020,60.9,44.8,171,1024.1,10,2.4,999.9,0.01,999.9,0
"139",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,60.2,45.7,185,1021.2,10,999.9,999.9,0,999.9,0
"140",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,60.2,38,229,1022.7,10,999.9,999.9,0,999.9,0
"141",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2020,57,34.3,192,1029.6,10,999.9,999.9,0,999.9,0
"142",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,55.4,40.6,212,1029.3,10,999.9,999.9,0,999.9,0
"143",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020,62.9,53.1,264,1022.3,9.4,999.9,999.9,0,999.9,0
"144",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020,62.7,60.4,193,1016.3,5.5,999.9,999.9,0.03,999.9,1
"145",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2020,58.2,45.7,197,1023.2,10,999.9,999.9,0.65,999.9,0
"146",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2020,61.8,54,214,1023.1,9.2,999.9,999.9,0,999.9,0
"147",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2020,65.9,58.1,224,1022.7,7.8,999.9,999.9,0,999.9,0
"148",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2020,66.7,59.5,239,1023,9.2,999.9,999.9,0,999.9,0
"149",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2020,68.3,64,209,1021.6,9.3,999.9,999.9,0,999.9,0
"150",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020,72,66.4,258,1015.7,8.8,999.9,999.9,0,999.9,0
"151",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2020,72.2,58.1,226,1011.6,9.8,999.9,999.9,0.05,999.9,0
"152",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2020,65,38.8,208,1016.3,10,999.9,999.9,0.02,999.9,0
"153",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,60.4,34.3,196,1021.7,10,999.9,999.9,0,999.9,0
"154",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,65.5,42.1,197,1016.1,10,999.9,999.9,0,999.9,0
"155",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,69,58.7,216,1005.4,8.6,999.9,999.9,0.29,999.9,0
"156",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,73.9,62.1,245,1009.4,10,999.9,999.9,0.16,999.9,0
"157",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2020,73,67,248,1011.9,7.4,999.9,999.9,0.27,999.9,0
"158",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2020,76.3,66.3,262,1008.2,7.8,999.9,999.9,0.26,999.9,0
"159",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020,71.2,45.4,206,1011.1,10,999.9,999.9,0.05,999.9,0
"160",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,69.3,44.3,235,1015.8,10,999.9,999.9,0,999.9,0
"161",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,75.9,52.2,251,1013.7,10,999.9,999.9,0,999.9,0
"162",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2020,77.3,62.1,238,1014.2,9.9,999.9,999.9,0,999.9,0
"163",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2020,74.3,68.2,251,1014.7,9.2,999.9,999.9,0.01,999.9,0
"164",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2020,76.5,56.4,277,1017.6,9.6,999.9,999.9,0.04,999.9,0
"165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2020,68.9,44.2,282,1020.5,10,999.9,999.9,0,999.9,0
"166",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2020,63.6,42,228,1027.1,10,999.9,999.9,0,999.9,0
"167",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2020,65.9,48.5,223,1028.9,10,999.9,999.9,0,999.9,0
"168",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2020,67.8,49.9,259,1028.1,10,999.9,999.9,0,999.9,0
