dateof,year,month,latitude,longitude
2013-06-03,2013,6,40.7909905,-73.9651755
2013-06-03,2013,6,40.5984641,-73.7603949
2013-06-03,2013,6,40.7489641,-73.8917522
2013-06-03,2013,6,40.8974059,-73.8626129
2013-06-03,2013,6,40.7097865,-73.8204183
2013-06-03,2013,6,40.8180125,-73.9251851
2013-06-03,2013,6,40.6921238,-73.9890305
2013-06-03,2013,6,40.700108,-73.8326675
2013-06-03,2013,6,40.6098133,-73.7536336
2013-06-03,2013,6,40.6780095,-73.9413784
2013-06-03,2013,6,40.6437732,-73.9587517
2013-06-03,2013,6,40.5789366,-73.9852115
2013-06-03,2013,6,40.6739812,-73.8993075
2013-06-03,2013,6,40.5558232,-74.1610298
2013-06-03,2013,6,40.7107873,-73.9599439
2013-06-03,2013,6,40.8952213,-73.8800407
2013-06-03,2013,6,40.7730369,-73.795658
2013-06-03,2013,6,40.6223227,-74.1056434
2013-06-03,2013,6,40.7143649,-73.9928216
2013-06-03,2013,6,40.7377967,-73.9901235
2013-06-03,2013,6,40.7309703,-73.7108946
2013-06-03,2013,6,40.7168423,-73.9110604
2013-06-03,2013,6,40.7824438,-73.775379
2013-06-03,2013,6,40.8270524,-73.8710363
2013-06-03,2013,6,40.6420312,-74.0951457
2013-06-03,2013,6,40.7560353,-73.9869481
2013-06-03,2013,6,40.6448523,-73.9600159
2013-06-03,2013,6,40.798243,-73.9524618
2013-06-03,2013,6,40.7509158,-73.8731615
2013-06-03,2013,6,40.6951321,-73.8123031
2013-06-03,2013,6,40.7553748,-73.8352646
2013-06-03,2013,6,40.671877,-73.9141305
2013-06-03,2013,6,40.68424,-73.8460949
2013-06-03,2013,6,40.7102203,-74.0077442
2013-06-03,2013,6,40.7940523,-73.9703673
2013-06-03,2013,6,40.7058257,-73.7939596
2013-06-03,2013,6,40.6830976,-73.8059498
2013-06-03,2013,6,40.6597279,-73.9567992
2013-06-03,2013,6,40.8501677,-73.9357542
2013-06-03,2013,6,40.678574,-73.8281139
2013-06-03,2013,6,40.608564,-74.1471975
2013-06-03,2013,6,40.6046459,-74.1623684
2013-06-03,2013,6,40.7451158,-73.9806599
2013-06-03,2013,6,40.7412749,-73.9753418
2013-06-03,2013,6,40.8902422,-73.8602985
2013-06-03,2013,6,40.591994,-73.9373744
2013-06-03,2013,6,40.6365062,-73.9157145
2013-06-03,2013,6,40.7955403,-73.9480937
2013-06-03,2013,6,40.6689755,-73.9066724
2013-06-03,2013,6,40.7075241,-73.9611433
2013-06-03,2013,6,40.7525671,-73.8772477
2013-06-03,2013,6,40.6727972,-73.9832837
2013-06-03,2013,6,40.885835,-73.910932
2013-06-03,2013,6,40.756516,-73.92964
2013-06-03,2013,6,40.6918113,-73.8511835
2013-06-03,2013,6,40.8700151,-73.8324279
2013-06-03,2013,6,40.6962067,-73.9178172
2013-06-03,2013,6,40.7002464,-73.9208814
2013-06-03,2013,6,40.6665019,-73.9961894
2013-06-03,2013,6,40.7595273,-73.999242
2013-06-03,2013,6,40.7151185,-73.832233
2013-06-04,2013,6,40.5929072,-73.7951506
2013-06-04,2013,6,40.7313511,-73.9825546
2013-06-04,2013,6,40.7319824,-73.9819663
2013-06-04,2013,6,40.6427522,-73.9037687
2013-06-04,2013,6,40.5188245,-74.1986303
2013-06-04,2013,6,40.6977209,-73.9245303
2013-06-04,2013,6,40.6687997,-73.8674131
2013-06-04,2013,6,40.7333971,-74.0063397
