"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","num_collisions","slp","visib","wdsp","gust","prcp","sndp","fog"
"40",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,28.8,21,403,1013.9,3.4,8,25.1,1.52,999.9,1
"41",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,25.2,8.5,400,1028.7,10,3.4,15.9,0.38,999.9,0
"42",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,38.5,32.4,475,1019.6,5.6,3.2,999.9,0.09,9.8,1
"43",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,41.9,28.8,498,1009.8,8.8,7.2,22,0.4,9.1,0
"44",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,38.2,22.5,570,1011.2,9.9,3,15,0,3.9,0
"45",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,38.2,26.7,631,1011.6,8.9,3.8,999.9,0.03,999.9,0
"46",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,43,30.7,604,1015,7.8,4.9,15.9,0,999.9,0
"47",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,37.9,28,449,1012.8,9.6,5.6,19,0.02,999.9,0
"48",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,29,6.6,447,1006.6,10,9.6,35,0,999.9,0
"49",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,23.4,2,398,1019.7,10,8.2,28.9,0,999.9,0
"50",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,39.2,22.4,477,1017.1,9.3,5.8,21,0,999.9,0
"51",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,33.8,16.8,510,1009.1,10,9.9,28.9,0.15,999.9,0
"52",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,28,9.8,498,1015.9,10,9.2,26,0,999.9,0
"53",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,30,17.2,531,1026.7,10,6.4,21,0,999.9,0
"54",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,38,34.3,521,1020.7,5.3,6.3,22,0,999.9,0
"55",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,39.3,32.4,426,1009.3,8.1,7.1,24.1,0.27,999.9,0
"56",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,37.5,22.7,490,1018.1,10,5,22.9,0.01,999.9,0
"57",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,39.9,28.7,537,1023.4,9.4,5,15.9,0,999.9,0
"58",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,40.2,36.8,550,1009,4.2,10.7,32.1,1.26,999.9,0
"59",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,45.2,32.9,517,1002.1,9.8,3.9,15,0.44,999.9,0
"60",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,40,27.4,603,1004.1,10,4.9,15.9,0,999.9,0
"61",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,36.7,22.8,474,1007.3,10,5.9,15.9,0,999.9,0
"62",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,32.6,18.7,502,1006.2,9,6.6,17.1,0,999.9,0
"63",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2013,32.8,16.4,597,1008.3,10,8.6,22.9,0,999.9,0
"64",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,37.9,20.6,527,1014.2,10,7.2,24.1,0,999.9,0
"65",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2013,40.1,29.3,475,1013.1,10,10.9,40,0,999.9,0
"66",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2013,36.7,28.2,535,1014.9,8,10.6,31.1,0,999.9,0
"67",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,43.7,22.1,569,1023.2,10,5.9,18.1,0.4,2,0
"68",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,41.8,28.6,415,1027.2,10,4.1,999.9,0,2,0
"69",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2013,44.7,38.2,522,1023.9,9.5,5.5,20,0,999.9,0
"70",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,50.3,47.3,547,1015.2,6.9,6.6,28.9,0.08,999.9,0
"71",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2013,45,29.9,636,1010.4,10,5.8,19,0.71,999.9,0
"72",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2013,35.6,13.6,557,1012.1,10,9.2,29.9,0,999.9,0
"73",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,36.1,13.5,607,1011.9,10,7.3,26,0,999.9,0
"74",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,37.3,24.1,521,1009.4,7.8,4.7,19,0,999.9,1
"75",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,33,20,426,1017.5,9.8,4.6,19,0.12,999.9,0
"76",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2013,32.1,14.1,623,1026.9,8.6,7.5,21,0,999.9,1
"77",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,36,32.2,559,1010.2,6.5,8.8,28.9,0.81,999.9,0
"78",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2013,38.5,18.9,540,1010,10,7.2,24.1,0.2,2,0
"79",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2013,35.7,16,508,1007.2,9.8,4.8,999.9,0,999.9,0
"80",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,34,13.9,604,1007.8,10,7.5,22,0,999.9,0
"81",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,38.4,17.6,488,1011,10,8.3,22.9,0,999.9,0
"82",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,39.1,18.2,451,1011.1,10,5.7,18.1,0,999.9,0
"83",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2013,38.3,27.7,498,1003.1,8.9,6.5,28,0,999.9,0
"84",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2013,42.2,27.3,425,1005.1,9.7,4.5,15.9,0.17,999.9,0
"85",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2013,43.8,22.7,441,1011.8,10,4.8,14,0,999.9,0
"86",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2013,43.3,27.8,549,1015.4,10,4.7,999.9,0,999.9,0
"87",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2013,46.7,26.4,520,1019.3,10,5.7,21,0,999.9,0
"88",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013,48,24.5,513,1019.9,10,3.8,999.9,0,999.9,0
"89",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2013,49.3,29.7,426,1017,9.7,4.6,21,0,999.9,0
"90",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,49.3,40.8,479,1005.4,6.8,5.7,27,0.08,999.9,0
"91",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,38,10.9,437,1014.3,10,8.5,26,0,999.9,0
"92",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,38.4,9.5,532,1019.7,10,8.9,24.1,0,999.9,0
"93",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,39.9,16.4,566,1025.2,10,6.1,25.1,0,999.9,0
"94",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,49,22.3,582,1012.9,10,4.7,20,0,999.9,0
"95",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,43.1,13.2,531,1021.4,10,6.2,26,0,999.9,0
"96",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,46.2,31,451,1022.9,10,5.8,22.9,0,999.9,0
"97",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,59,40.8,582,1016.5,10,4.1,15.9,0,999.9,0
"98",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,65.7,42.7,613,1014.3,9.3,4.3,21,0,999.9,0
"99",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,65.1,45.9,580,1012.4,9.7,4,14,0,999.9,0
"100",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,56.2,50.1,517,1013.4,7.4,4.8,20,0.49,999.9,0
"101",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,44.2,38.8,649,1013.5,7.5,9.9,28,0.01,999.9,0
"102",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,46.5,36.8,555,1010.6,9.7,3.9,17.1,0.63,999.9,0
